image_path,label,gen,form,base_id,base_name,silhouette_path
data/images/hq/531.png,audino,5,,531,audino,data/images/silhouette/531.png
data/images/hq/532.png,timburr,5,,532,timburr,data/images/silhouette/532.png
data/images/hq/533.png,gurdurr,5,,533,gurdurr,data/images/silhouette/533.png
data/images/hq/534.png,conkeldurr,5,,534,conkeldurr,data/images/silhouette/534.png
data/images/hq/535.png,tympole,5,,535,tympole,data/images/silhouette/535.png
data/images/hq/536.png,palpitoad,5,,536,palpitoad,data/images/silhouette/536.png
data/images/hq/537.png,seismitoad,5,,537,seismitoad,data/images/silhouette/537.png
data/images/hq/538.png,throh,5,,538,throh,data/images/silhouette/538.png
data/images/hq/539.png,sawk,5,,539,sawk,data/images/silhouette/539.png
data/images/hq/540.png,sewaddle,5,,540,sewaddle,data/images/silhouette/540.png
data/images/hq/541.png,swadloon,5,,541,swadloon,data/images/silhouette/541.png
data/images/hq/542.png,leavanny,5,,542,leavanny,data/images/silhouette/542.png
data/images/hq/543.png,venipede,5,,543,venipede,data/images/silhouette/543.png
data/images/hq/544.png,whirlipede,5,,544,whirlipede,data/images/silhouette/544.png
data/images/hq/545.png,scolipede,5,,545,scolipede,data/images/silhouette/545.png
data/images/hq/546.png,cottonee,5,,546,cottonee,data/images/silhouette/546.png
data/images/hq/547.png,whimsicott,5,,547,whimsicott,data/images/silhouette/547.png
data/images/hq/548.png,petilil,5,,548,petilil,data/images/silhouette/548.png
data/images/hq/549-Hisui.png,lilligant-hisui,5,hisui,549,lilligant,data/images/silhouette/549-Hisui.png
data/images/hq/549.png,lilligant,5,,549,lilligant,data/images/silhouette/549.png
data/images/hq/550-Blue-Striped.png,basculin-red-striped-blue-striped,5,blue-striped,550,basculin-red-striped,data/images/silhouette/550-Blue-Striped.png
data/images/hq/550-Red-Striped.png,basculin-red-striped-red-striped,5,red-striped,550,basculin-red-striped,data/images/silhouette/550-Red-Striped.png
data/images/hq/550-White-Striped.png,basculin-red-striped-white-striped,5,white-striped,550,basculin-red-striped,data/images/silhouette/550-White-Striped.png
data/images/hq/550.png,basculin-red-striped,5,,550,basculin-red-striped,data/images/silhouette/550.png
data/images/hq/551.png,sandile,5,,551,sandile,data/images/silhouette/551.png
data/images/hq/552.png,krokorok,5,,552,krokorok,data/images/silhouette/552.png
data/images/hq/553.png,krookodile,5,,553,krookodile,data/images/silhouette/553.png
data/images/hq/554-Galar.png,darumaka-galar,5,galar,554,darumaka,data/images/silhouette/554-Galar.png
data/images/hq/554.png,darumaka,5,,554,darumaka,data/images/silhouette/554.png
data/images/hq/555-Galar-Standard.png,darmanitan-standard-galar-standard,5,galar-standard,555,darmanitan-standard,data/images/silhouette/555-Galar-Standard.png
data/images/hq/555-Galar-Zen.png,darmanitan-standard-galar-zen,5,galar-zen,555,darmanitan-standard,data/images/silhouette/555-Galar-Zen.png
data/images/hq/555-Zen.png,darmanitan-standard-zen,5,zen,555,darmanitan-standard,data/images/silhouette/555-Zen.png
data/images/hq/555.png,darmanitan-standard,5,,555,darmanitan-standard,data/images/silhouette/555.png
data/images/hq/556.png,maractus,5,,556,maractus,data/images/silhouette/556.png
data/images/hq/557.png,dwebble,5,,557,dwebble,data/images/silhouette/557.png
data/images/hq/558.png,crustle,5,,558,crustle,data/images/silhouette/558.png
data/images/hq/559.png,scraggy,5,,559,scraggy,data/images/silhouette/559.png
data/images/hq/560.png,scrafty,5,,560,scrafty,data/images/silhouette/560.png
data/images/hq/561.png,sigilyph,5,,561,sigilyph,data/images/silhouette/561.png
data/images/hq/562-Galar.png,yamask-galar,5,galar,562,yamask,data/images/silhouette/562-Galar.png
data/images/hq/562.png,yamask,5,,562,yamask,data/images/silhouette/562.png
data/images/hq/563.png,cofagrigus,5,,563,cofagrigus,data/images/silhouette/563.png
data/images/hq/564.png,tirtouga,5,,564,tirtouga,data/images/silhouette/564.png
data/images/hq/565.png,carracosta,5,,565,carracosta,data/images/silhouette/565.png
data/images/hq/566.png,archen,5,,566,archen,data/images/silhouette/566.png
data/images/hq/567.png,archeops,5,,567,archeops,data/images/silhouette/567.png
data/images/hq/568.png,trubbish,5,,568,trubbish,data/images/silhouette/568.png
data/images/hq/569-Gmax.png,garbodor-gmax,5,gmax,569,garbodor,data/images/silhouette/569-Gmax.png
data/images/hq/569.png,garbodor,5,,569,garbodor,data/images/silhouette/569.png
data/images/hq/570-Hisui.png,zorua-hisui,5,hisui,570,zorua,data/images/silhouette/570-Hisui.png
data/images/hq/570.png,zorua,5,,570,zorua,data/images/silhouette/570.png
data/images/hq/571-Hisui.png,zoroark-hisui,5,hisui,571,zoroark,data/images/silhouette/571-Hisui.png
data/images/hq/571.png,zoroark,5,,571,zoroark,data/images/silhouette/571.png
data/images/hq/572.png,minccino,5,,572,minccino,data/images/silhouette/572.png
data/images/hq/573.png,cinccino,5,,573,cinccino,data/images/silhouette/573.png
data/images/hq/574.png,gothita,5,,574,gothita,data/images/silhouette/574.png
data/images/hq/575.png,gothorita,5,,575,gothorita,data/images/silhouette/575.png
data/images/hq/576.png,gothitelle,5,,576,gothitelle,data/images/silhouette/576.png
data/images/hq/577.png,solosis,5,,577,solosis,data/images/silhouette/577.png
data/images/hq/578.png,duosion,5,,578,duosion,data/images/silhouette/578.png
data/images/hq/579.png,reuniclus,5,,579,reuniclus,data/images/silhouette/579.png
data/images/hq/580.png,ducklett,5,,580,ducklett,data/images/silhouette/580.png
data/images/hq/581.png,swanna,5,,581,swanna,data/images/silhouette/581.png
data/images/hq/582.png,vanillite,5,,582,vanillite,data/images/silhouette/582.png
data/images/hq/583.png,vanillish,5,,583,vanillish,data/images/silhouette/583.png
data/images/hq/584.png,vanilluxe,5,,584,vanilluxe,data/images/silhouette/584.png
data/images/hq/585-Autumn.png,deerling-autumn,5,autumn,585,deerling,data/images/silhouette/585-Autumn.png
data/images/hq/585-Summer.png,deerling-summer,5,summer,585,deerling,data/images/silhouette/585-Summer.png
data/images/hq/585-Winter.png,deerling-winter,5,winter,585,deerling,data/images/silhouette/585-Winter.png
data/images/hq/585.png,deerling,5,,585,deerling,data/images/silhouette/585.png
data/images/hq/586-Autumn.png,sawsbuck-autumn,5,autumn,586,sawsbuck,data/images/silhouette/586-Autumn.png
data/images/hq/586-Summer.png,sawsbuck-summer,5,summer,586,sawsbuck,data/images/silhouette/586-Summer.png
data/images/hq/586-Winter.png,sawsbuck-winter,5,winter,586,sawsbuck,data/images/silhouette/586-Winter.png
data/images/hq/586.png,sawsbuck,5,,586,sawsbuck,data/images/silhouette/586.png
data/images/hq/587.png,emolga,5,,587,emolga,data/images/silhouette/587.png
data/images/hq/588.png,karrablast,5,,588,karrablast,data/images/silhouette/588.png
data/images/hq/589.png,escavalier,5,,589,escavalier,data/images/silhouette/589.png
data/images/hq/590.png,foongus,5,,590,foongus,data/images/silhouette/590.png
data/images/hq/591.png,amoonguss,5,,591,amoonguss,data/images/silhouette/591.png
data/images/hq/592.png,frillish,5,,592,frillish,data/images/silhouette/592.png
data/images/hq/593.png,jellicent,5,,593,jellicent,data/images/silhouette/593.png
data/images/hq/594.png,alomomola,5,,594,alomomola,data/images/silhouette/594.png
data/images/hq/595.png,joltik,5,,595,joltik,data/images/silhouette/595.png
data/images/hq/596.png,galvantula,5,,596,galvantula,data/images/silhouette/596.png
data/images/hq/597.png,ferroseed,5,,597,ferroseed,data/images/silhouette/597.png
data/images/hq/598.png,ferrothorn,5,,598,ferrothorn,data/images/silhouette/598.png
data/images/hq/599.png,klink,5,,599,klink,data/images/silhouette/599.png
data/images/hq/600.png,klang,5,,600,klang,data/images/silhouette/600.png
data/images/hq/601.png,klinklang,5,,601,klinklang,data/images/silhouette/601.png
data/images/hq/602.png,tynamo,5,,602,tynamo,data/images/silhouette/602.png
data/images/hq/603.png,eelektrik,5,,603,eelektrik,data/images/silhouette/603.png
data/images/hq/604.png,eelektross,5,,604,eelektross,data/images/silhouette/604.png
data/images/hq/605.png,elgyem,5,,605,elgyem,data/images/silhouette/605.png
data/images/hq/606.png,beheeyem,5,,606,beheeyem,data/images/silhouette/606.png
data/images/hq/607.png,litwick,5,,607,litwick,data/images/silhouette/607.png
data/images/hq/608.png,lampent,5,,608,lampent,data/images/silhouette/608.png
data/images/hq/609.png,chandelure,5,,609,chandelure,data/images/silhouette/609.png
data/images/hq/610.png,axew,5,,610,axew,data/images/silhouette/610.png
data/images/hq/611.png,fraxure,5,,611,fraxure,data/images/silhouette/611.png
data/images/hq/612.png,haxorus,5,,612,haxorus,data/images/silhouette/612.png
data/images/hq/613.png,cubchoo,5,,613,cubchoo,data/images/silhouette/613.png
data/images/hq/614.png,beartic,5,,614,beartic,data/images/silhouette/614.png
data/images/hq/615.png,cryogonal,5,,615,cryogonal,data/images/silhouette/615.png
data/images/hq/616.png,shelmet,5,,616,shelmet,data/images/silhouette/616.png
data/images/hq/617.png,accelgor,5,,617,accelgor,data/images/silhouette/617.png
data/images/hq/618-Galar.png,stunfisk-galar,5,galar,618,stunfisk,data/images/silhouette/618-Galar.png
data/images/hq/618.png,stunfisk,5,,618,stunfisk,data/images/silhouette/618.png
data/images/hq/619.png,mienfoo,5,,619,mienfoo,data/images/silhouette/619.png
data/images/hq/620.png,mienshao,5,,620,mienshao,data/images/silhouette/620.png
data/images/hq/621.png,druddigon,5,,621,druddigon,data/images/silhouette/621.png
data/images/hq/622.png,golett,5,,622,golett,data/images/silhouette/622.png
data/images/hq/623.png,golurk,5,,623,golurk,data/images/silhouette/623.png
data/images/hq/624.png,pawniard,5,,624,pawniard,data/images/silhouette/624.png
data/images/hq/625.png,bisharp,5,,625,bisharp,data/images/silhouette/625.png
data/images/hq/626.png,bouffalant,5,,626,bouffalant,data/images/silhouette/626.png
data/images/hq/627.png,rufflet,5,,627,rufflet,data/images/silhouette/627.png
data/images/hq/628-Hisui.png,braviary-hisui,5,hisui,628,braviary,data/images/silhouette/628-Hisui.png
data/images/hq/628.png,braviary,5,,628,braviary,data/images/silhouette/628.png
data/images/hq/629.png,vullaby,5,,629,vullaby,data/images/silhouette/629.png
data/images/hq/630.png,mandibuzz,5,,630,mandibuzz,data/images/silhouette/630.png
data/images/hq/631.png,heatmor,5,,631,heatmor,data/images/silhouette/631.png
data/images/hq/632.png,durant,5,,632,durant,data/images/silhouette/632.png
data/images/hq/633.png,deino,5,,633,deino,data/images/silhouette/633.png
data/images/hq/634.png,zweilous,5,,634,zweilous,data/images/silhouette/634.png
data/images/hq/635.png,hydreigon,5,,635,hydreigon,data/images/silhouette/635.png
data/images/hq/636.png,larvesta,5,,636,larvesta,data/images/silhouette/636.png
data/images/hq/637.png,volcarona,5,,637,volcarona,data/images/silhouette/637.png
data/images/hq/638.png,cobalion,5,,638,cobalion,data/images/silhouette/638.png
data/images/hq/639.png,terrakion,5,,639,terrakion,data/images/silhouette/639.png
data/images/hq/640.png,virizion,5,,640,virizion,data/images/silhouette/640.png
data/images/hq/641-Therian.png,tornadus-incarnate-therian,5,therian,641,tornadus-incarnate,data/images/silhouette/641-Therian.png
data/images/hq/641.png,tornadus-incarnate,5,,641,tornadus-incarnate,data/images/silhouette/641.png
data/images/hq/642-Therian.png,thundurus-incarnate-therian,5,therian,642,thundurus-incarnate,data/images/silhouette/642-Therian.png
data/images/hq/642.png,thundurus-incarnate,5,,642,thundurus-incarnate,data/images/silhouette/642.png
data/images/hq/643.png,reshiram,5,,643,reshiram,data/images/silhouette/643.png
data/images/hq/644.png,zekrom,5,,644,zekrom,data/images/silhouette/644.png
data/images/hq/645-Therian.png,landorus-incarnate-therian,5,therian,645,landorus-incarnate,data/images/silhouette/645-Therian.png
data/images/hq/645.png,landorus-incarnate,5,,645,landorus-incarnate,data/images/silhouette/645.png
data/images/hq/646-Black.png,kyurem-black,5,black,646,kyurem,data/images/silhouette/646-Black.png
data/images/hq/646-White.png,kyurem-white,5,white,646,kyurem,data/images/silhouette/646-White.png
data/images/hq/646.png,kyurem,5,,646,kyurem,data/images/silhouette/646.png
data/images/hq/647-Resolute.png,keldeo-ordinary-resolute,5,resolute,647,keldeo-ordinary,data/images/silhouette/647-Resolute.png
data/images/hq/647.png,keldeo-ordinary,5,,647,keldeo-ordinary,data/images/silhouette/647.png
data/images/hq/648-Pirouette.png,meloetta-aria-pirouette,5,pirouette,648,meloetta-aria,data/images/silhouette/648-Pirouette.png
data/images/hq/648.png,meloetta-aria,5,,648,meloetta-aria,data/images/silhouette/648.png
data/images/hq/649.png,genesect,5,,649,genesect,data/images/silhouette/649.png
data/images/hq/650.png,chespin,6,,650,chespin,data/images/silhouette/650.png
data/images/hq/651.png,quilladin,6,,651,quilladin,data/images/silhouette/651.png
data/images/hq/652.png,chesnaught,6,,652,chesnaught,data/images/silhouette/652.png
data/images/hq/653.png,fennekin,6,,653,fennekin,data/images/silhouette/653.png
data/images/hq/654.png,braixen,6,,654,braixen,data/images/silhouette/654.png
data/images/hq/655.png,delphox,6,,655,delphox,data/images/silhouette/655.png
data/images/hq/656.png,froakie,6,,656,froakie,data/images/silhouette/656.png
data/images/hq/657.png,frogadier,6,,657,frogadier,data/images/silhouette/657.png
data/images/hq/658-Ash.png,greninja-ash,6,ash,658,greninja,data/images/silhouette/658-Ash.png
data/images/hq/658.png,greninja,6,,658,greninja,data/images/silhouette/658.png
data/images/hq/659.png,bunnelby,6,,659,bunnelby,data/images/silhouette/659.png
data/images/hq/660.png,diggersby,6,,660,diggersby,data/images/silhouette/660.png
data/images/hq/661.png,fletchling,6,,661,fletchling,data/images/silhouette/661.png
data/images/hq/662.png,fletchinder,6,,662,fletchinder,data/images/silhouette/662.png
data/images/hq/663.png,talonflame,6,,663,talonflame,data/images/silhouette/663.png
data/images/hq/664.png,scatterbug,6,,664,scatterbug,data/images/silhouette/664.png
data/images/hq/665.png,spewpa,6,,665,spewpa,data/images/silhouette/665.png
data/images/hq/666-Archipelago.png,vivillon-archipelago,6,archipelago,666,vivillon,data/images/silhouette/666-Archipelago.png
data/images/hq/666-Continental.png,vivillon-continental,6,continental,666,vivillon,data/images/silhouette/666-Continental.png
data/images/hq/666-Elegant.png,vivillon-elegant,6,elegant,666,vivillon,data/images/silhouette/666-Elegant.png
data/images/hq/666-Fancy.png,vivillon-fancy,6,fancy,666,vivillon,data/images/silhouette/666-Fancy.png
data/images/hq/666-Garden.png,vivillon-garden,6,garden,666,vivillon,data/images/silhouette/666-Garden.png
data/images/hq/666-High-Plains.png,vivillon-high-plains,6,high-plains,666,vivillon,data/images/silhouette/666-High-Plains.png
data/images/hq/666-Icy-Snow.png,vivillon-icy-snow,6,icy-snow,666,vivillon,data/images/silhouette/666-Icy-Snow.png
data/images/hq/666-Jungle.png,vivillon-jungle,6,jungle,666,vivillon,data/images/silhouette/666-Jungle.png
data/images/hq/666-Marine.png,vivillon-marine,6,marine,666,vivillon,data/images/silhouette/666-Marine.png
data/images/hq/666-Meadow.png,vivillon-meadow,6,meadow,666,vivillon,data/images/silhouette/666-Meadow.png
data/images/hq/666-Modern.png,vivillon-modern,6,modern,666,vivillon,data/images/silhouette/666-Modern.png
data/images/hq/666-Monsoon.png,vivillon-monsoon,6,monsoon,666,vivillon,data/images/silhouette/666-Monsoon.png
data/images/hq/666-Ocean.png,vivillon-ocean,6,ocean,666,vivillon,data/images/silhouette/666-Ocean.png
data/images/hq/666-Poke-Ball.png,vivillon-poke-ball,6,poke-ball,666,vivillon,data/images/silhouette/666-Poke-Ball.png
data/images/hq/666-Polar.png,vivillon-polar,6,polar,666,vivillon,data/images/silhouette/666-Polar.png
data/images/hq/666-River.png,vivillon-river,6,river,666,vivillon,data/images/silhouette/666-River.png
data/images/hq/666-Sandstorm.png,vivillon-sandstorm,6,sandstorm,666,vivillon,data/images/silhouette/666-Sandstorm.png
data/images/hq/666-Savanna.png,vivillon-savanna,6,savanna,666,vivillon,data/images/silhouette/666-Savanna.png
data/images/hq/666-Sun.png,vivillon-sun,6,sun,666,vivillon,data/images/silhouette/666-Sun.png
data/images/hq/666-Tundra.png,vivillon-tundra,6,tundra,666,vivillon,data/images/silhouette/666-Tundra.png
data/images/hq/666.png,vivillon,6,,666,vivillon,data/images/silhouette/666.png
data/images/hq/667.png,litleo,6,,667,litleo,data/images/silhouette/667.png
data/images/hq/668.png,pyroar,6,,668,pyroar,data/images/silhouette/668.png
data/images/hq/669.png,flabebe,6,,669,flabebe,data/images/silhouette/669.png
data/images/hq/670-Eternal.png,floette-eternal,6,eternal,670,floette,data/images/silhouette/670-Eternal.png
data/images/hq/670.png,floette,6,,670,floette,data/images/silhouette/670.png
data/images/hq/671.png,florges,6,,671,florges,data/images/silhouette/671.png
data/images/hq/672.png,skiddo,6,,672,skiddo,data/images/silhouette/672.png
data/images/hq/673.png,gogoat,6,,673,gogoat,data/images/silhouette/673.png
data/images/hq/674.png,pancham,6,,674,pancham,data/images/silhouette/674.png
data/images/hq/675.png,pangoro,6,,675,pangoro,data/images/silhouette/675.png
data/images/hq/676-Diamond.png,furfrou-diamond,6,diamond,676,furfrou,data/images/silhouette/676-Diamond.png
data/images/hq/676-Heart.png,furfrou-heart,6,heart,676,furfrou,data/images/silhouette/676-Heart.png
data/images/hq/676-Star.png,furfrou-star,6,star,676,furfrou,data/images/silhouette/676-Star.png
data/images/hq/676.png,furfrou,6,,676,furfrou,data/images/silhouette/676.png
data/images/hq/677.png,espurr,6,,677,espurr,data/images/silhouette/677.png
data/images/hq/678-Female.png,meowstic-male-female,6,female,678,meowstic-male,data/images/silhouette/678-Female.png
data/images/hq/678-Male-Female.png,meowstic-male-male-female,6,male-female,678,meowstic-male,data/images/silhouette/678-Male-Female.png
data/images/hq/678.png,meowstic-male,6,,678,meowstic-male,data/images/silhouette/678.png
data/images/hq/679.png,honedge,6,,679,honedge,data/images/silhouette/679.png
data/images/hq/680.png,doublade,6,,680,doublade,data/images/silhouette/680.png
data/images/hq/681-Blade.png,aegislash-shield-blade,6,blade,681,aegislash-shield,data/images/silhouette/681-Blade.png
data/images/hq/681.png,aegislash-shield,6,,681,aegislash-shield,data/images/silhouette/681.png
data/images/hq/682.png,spritzee,6,,682,spritzee,data/images/silhouette/682.png
data/images/hq/683.png,aromatisse,6,,683,aromatisse,data/images/silhouette/683.png
data/images/hq/684.png,swirlix,6,,684,swirlix,data/images/silhouette/684.png
data/images/hq/685.png,slurpuff,6,,685,slurpuff,data/images/silhouette/685.png
data/images/hq/686.png,inkay,6,,686,inkay,data/images/silhouette/686.png
data/images/hq/687.png,malamar,6,,687,malamar,data/images/silhouette/687.png
data/images/hq/688.png,binacle,6,,688,binacle,data/images/silhouette/688.png
data/images/hq/689.png,barbaracle,6,,689,barbaracle,data/images/silhouette/689.png
data/images/hq/690.png,skrelp,6,,690,skrelp,data/images/silhouette/690.png
data/images/hq/691.png,dragalge,6,,691,dragalge,data/images/silhouette/691.png
data/images/hq/692.png,clauncher,6,,692,clauncher,data/images/silhouette/692.png
data/images/hq/693.png,clawitzer,6,,693,clawitzer,data/images/silhouette/693.png
data/images/hq/694.png,helioptile,6,,694,helioptile,data/images/silhouette/694.png
data/images/hq/695.png,heliolisk,6,,695,heliolisk,data/images/silhouette/695.png
data/images/hq/696.png,tyrunt,6,,696,tyrunt,data/images/silhouette/696.png
data/images/hq/697.png,tyrantrum,6,,697,tyrantrum,data/images/silhouette/697.png
data/images/hq/698.png,amaura,6,,698,amaura,data/images/silhouette/698.png
data/images/hq/699.png,aurorus,6,,699,aurorus,data/images/silhouette/699.png
data/images/hq/700.png,sylveon,6,,700,sylveon,data/images/silhouette/700.png
data/images/hq/701.png,hawlucha,6,,701,hawlucha,data/images/silhouette/701.png
data/images/hq/702.png,dedenne,6,,702,dedenne,data/images/silhouette/702.png
data/images/hq/703.png,carbink,6,,703,carbink,data/images/silhouette/703.png
data/images/hq/704.png,goomy,6,,704,goomy,data/images/silhouette/704.png
data/images/hq/705-Hisui.png,sliggoo-hisui,6,hisui,705,sliggoo,data/images/silhouette/705-Hisui.png
data/images/hq/705.png,sliggoo,6,,705,sliggoo,data/images/silhouette/705.png
data/images/hq/706-Hisui.png,goodra-hisui,6,hisui,706,goodra,data/images/silhouette/706-Hisui.png
data/images/hq/706.png,goodra,6,,706,goodra,data/images/silhouette/706.png
data/images/hq/707.png,klefki,6,,707,klefki,data/images/silhouette/707.png
data/images/hq/708.png,phantump,6,,708,phantump,data/images/silhouette/708.png
data/images/hq/709.png,trevenant,6,,709,trevenant,data/images/silhouette/709.png
data/images/hq/710.png,pumpkaboo-average,6,,710,pumpkaboo-average,data/images/silhouette/710.png
data/images/hq/711.png,gourgeist-average,6,,711,gourgeist-average,data/images/silhouette/711.png
data/images/hq/712.png,bergmite,6,,712,bergmite,data/images/silhouette/712.png
data/images/hq/713-Hisui.png,avalugg-hisui,6,hisui,713,avalugg,data/images/silhouette/713-Hisui.png
data/images/hq/713.png,avalugg,6,,713,avalugg,data/images/silhouette/713.png
data/images/hq/714.png,noibat,6,,714,noibat,data/images/silhouette/714.png
data/images/hq/715.png,noivern,6,,715,noivern,data/images/silhouette/715.png
data/images/hq/716.png,xerneas,6,,716,xerneas,data/images/silhouette/716.png
data/images/hq/717.png,yveltal,6,,717,yveltal,data/images/silhouette/717.png
data/images/hq/718-10.png,zygarde-50-10,6,10,718,zygarde-50,data/images/silhouette/718-10.png
data/images/hq/718-Cell.png,zygarde-50-cell,6,cell,718,zygarde-50,data/images/silhouette/718-Cell.png
data/images/hq/718-Complete.png,zygarde-50-complete,6,complete,718,zygarde-50,data/images/silhouette/718-Complete.png
data/images/hq/718-Core.png,zygarde-50-core,6,core,718,zygarde-50,data/images/silhouette/718-Core.png
data/images/hq/718.png,zygarde-50,6,,718,zygarde-50,data/images/silhouette/718.png
data/images/hq/719-Mega.png,diancie-mega,6,mega,719,diancie,data/images/silhouette/719-Mega.png
data/images/hq/719.png,diancie,6,,719,diancie,data/images/silhouette/719.png
data/images/hq/720-Unbound.png,hoopa-unbound,6,unbound,720,hoopa,data/images/silhouette/720-Unbound.png
data/images/hq/720.png,hoopa,6,,720,hoopa,data/images/silhouette/720.png
data/images/hq/721.png,volcanion,6,,721,volcanion,data/images/silhouette/721.png
data/images/hq/722.png,rowlet,7,,722,rowlet,data/images/silhouette/722.png
data/images/hq/723.png,dartrix,7,,723,dartrix,data/images/silhouette/723.png
data/images/hq/724-Hisui.png,decidueye-hisui,7,hisui,724,decidueye,data/images/silhouette/724-Hisui.png
data/images/hq/724.png,decidueye,7,,724,decidueye,data/images/silhouette/724.png
data/images/hq/725.png,litten,7,,725,litten,data/images/silhouette/725.png
data/images/hq/726.png,torracat,7,,726,torracat,data/images/silhouette/726.png
data/images/hq/727.png,incineroar,7,,727,incineroar,data/images/silhouette/727.png
data/images/hq/728.png,popplio,7,,728,popplio,data/images/silhouette/728.png
data/images/hq/729.png,brionne,7,,729,brionne,data/images/silhouette/729.png
data/images/hq/730.png,primarina,7,,730,primarina,data/images/silhouette/730.png
data/images/hq/731.png,pikipek,7,,731,pikipek,data/images/silhouette/731.png
data/images/hq/732.png,trumbeak,7,,732,trumbeak,data/images/silhouette/732.png
data/images/hq/733.png,toucannon,7,,733,toucannon,data/images/silhouette/733.png
data/images/hq/734.png,yungoos,7,,734,yungoos,data/images/silhouette/734.png
data/images/hq/735.png,gumshoos,7,,735,gumshoos,data/images/silhouette/735.png
data/images/hq/736.png,grubbin,7,,736,grubbin,data/images/silhouette/736.png
data/images/hq/737.png,charjabug,7,,737,charjabug,data/images/silhouette/737.png
data/images/hq/738.png,vikavolt,7,,738,vikavolt,data/images/silhouette/738.png
data/images/hq/739.png,crabrawler,7,,739,crabrawler,data/images/silhouette/739.png
data/images/hq/740.png,crabominable,7,,740,crabominable,data/images/silhouette/740.png
data/images/hq/741-Pau.png,oricorio-baile-pau,7,pau,741,oricorio-baile,data/images/silhouette/741-Pau.png
data/images/hq/741-Pom-Pom.png,oricorio-baile-pom-pom,7,pom-pom,741,oricorio-baile,data/images/silhouette/741-Pom-Pom.png
data/images/hq/741-Sensu.png,oricorio-baile-sensu,7,sensu,741,oricorio-baile,data/images/silhouette/741-Sensu.png
data/images/hq/741.png,oricorio-baile,7,,741,oricorio-baile,data/images/silhouette/741.png
data/images/hq/742.png,cutiefly,7,,742,cutiefly,data/images/silhouette/742.png
data/images/hq/743.png,ribombee,7,,743,ribombee,data/images/silhouette/743.png
data/images/hq/744.png,rockruff,7,,744,rockruff,data/images/silhouette/744.png
data/images/hq/745-Dusk.png,lycanroc-midday-dusk,7,dusk,745,lycanroc-midday,data/images/silhouette/745-Dusk.png
data/images/hq/745-Midnight.png,lycanroc-midday-midnight,7,midnight,745,lycanroc-midday,data/images/silhouette/745-Midnight.png
data/images/hq/745.png,lycanroc-midday,7,,745,lycanroc-midday,data/images/silhouette/745.png
data/images/hq/746-School.png,wishiwashi-solo-school,7,school,746,wishiwashi-solo,data/images/silhouette/746-School.png
data/images/hq/746.png,wishiwashi-solo,7,,746,wishiwashi-solo,data/images/silhouette/746.png
data/images/hq/747.png,mareanie,7,,747,mareanie,data/images/silhouette/747.png
data/images/hq/748.png,toxapex,7,,748,toxapex,data/images/silhouette/748.png
data/images/hq/749.png,mudbray,7,,749,mudbray,data/images/silhouette/749.png
data/images/hq/750.png,mudsdale,7,,750,mudsdale,data/images/silhouette/750.png
data/images/hq/751.png,dewpider,7,,751,dewpider,data/images/silhouette/751.png
data/images/hq/752.png,araquanid,7,,752,araquanid,data/images/silhouette/752.png
data/images/hq/753.png,fomantis,7,,753,fomantis,data/images/silhouette/753.png
data/images/hq/754.png,lurantis,7,,754,lurantis,data/images/silhouette/754.png
data/images/hq/755.png,morelull,7,,755,morelull,data/images/silhouette/755.png
data/images/hq/756.png,shiinotic,7,,756,shiinotic,data/images/silhouette/756.png
data/images/hq/757.png,salandit,7,,757,salandit,data/images/silhouette/757.png
data/images/hq/758.png,salazzle,7,,758,salazzle,data/images/silhouette/758.png
data/images/hq/759.png,stufful,7,,759,stufful,data/images/silhouette/759.png
data/images/hq/760.png,bewear,7,,760,bewear,data/images/silhouette/760.png
data/images/hq/761.png,bounsweet,7,,761,bounsweet,data/images/silhouette/761.png
data/images/hq/762.png,steenee,7,,762,steenee,data/images/silhouette/762.png
data/images/hq/763.png,tsareena,7,,763,tsareena,data/images/silhouette/763.png
data/images/hq/764.png,comfey,7,,764,comfey,data/images/silhouette/764.png
data/images/hq/765.png,oranguru,7,,765,oranguru,data/images/silhouette/765.png
data/images/hq/766.png,passimian,7,,766,passimian,data/images/silhouette/766.png
data/images/hq/767.png,wimpod,7,,767,wimpod,data/images/silhouette/767.png
data/images/hq/768.png,golisopod,7,,768,golisopod,data/images/silhouette/768.png
data/images/hq/769.png,sandygast,7,,769,sandygast,data/images/silhouette/769.png
data/images/hq/770.png,palossand,7,,770,palossand,data/images/silhouette/770.png
data/images/hq/771.png,pyukumuku,7,,771,pyukumuku,data/images/silhouette/771.png
data/images/hq/772.png,type-null,7,,772,type-null,data/images/silhouette/772.png
data/images/hq/773.png,silvally,7,,773,silvally,data/images/silhouette/773.png
data/images/hq/774-Red.png,minior-red-meteor-red,7,red,774,minior-red-meteor,data/images/silhouette/774-Red.png
data/images/hq/774.png,minior-red-meteor,7,,774,minior-red-meteor,data/images/silhouette/774.png
data/images/hq/775.png,komala,7,,775,komala,data/images/silhouette/775.png
data/images/hq/776.png,turtonator,7,,776,turtonator,data/images/silhouette/776.png
data/images/hq/777.png,togedemaru,7,,777,togedemaru,data/images/silhouette/777.png
data/images/hq/778-Busted.png,mimikyu-disguised-busted,7,busted,778,mimikyu-disguised,data/images/silhouette/778-Busted.png
data/images/hq/778.png,mimikyu-disguised,7,,778,mimikyu-disguised,data/images/silhouette/778.png
data/images/hq/779.png,bruxish,7,,779,bruxish,data/images/silhouette/779.png
